innovation_std_rad,raw_ber,pilot_cpe_ber,raw_evm_pct,pilot_cpe_evm_pct
0.0,0.0,0.0,3.579655892938299,3.7894221087971065
0.001,0.024875,0.0,11.318663997463393,3.8123894470802626
0.0025,0.15009027777777778,0.0,29.881144844894507,3.8687541021772085
0.005,0.15277083333333333,0.0,35.387769907821635,4.149972148404365
0.01,0.3047986111111111,0.00016666666666666666,70.48986374935703,5.073999623396028
0.02,0.3818125,0.003479166666666667,121.86811539689441,7.6384581422432385
